id,code,title,category,subcategory,tags,originalFile,image
drop_0395,204090,もういりません,動き・様子,生活動作・活動,もういりません、動き・様子、生活動作・活動、204090、動作、行動、気持ち,ドロップス/204090もういりません.gif,assets/images/drop_0395.gif
drop_0396,204091,どうぞ,動き・様子,生活動作・活動,どうぞ、動き・様子、生活動作・活動、204091、動作、行動、気持ち,ドロップス/204091どうぞ.gif,assets/images/drop_0396.gif
drop_0397,204093,お願いします,動き・様子,生活動作・活動,お願いします、動き・様子、生活動作・活動、204093、動作、行動、気持ち,ドロップス/204093お願いします.gif,assets/images/drop_0397.gif
drop_0398,204094,いってきます,動き・様子,生活動作・活動,いってきます、動き・様子、生活動作・活動、204094、動作、行動、気持ち,ドロップス/204094いってきます.gif,assets/images/drop_0398.gif
drop_0399,204095,いってらっしゃい,動き・様子,生活動作・活動,いってらっしゃい、動き・様子、生活動作・活動、204095、動作、行動、気持ち,ドロップス/204095いってらっしゃい.gif,assets/images/drop_0399.gif
drop_0400,204096,ただいま,動き・様子,生活動作・活動,ただいま、動き・様子、生活動作・活動、204096、動作、行動、気持ち,ドロップス/204096ただいま.gif,assets/images/drop_0400.gif
drop_0401,204097,おかえりなさい,動き・様子,生活動作・活動,おかえりなさい、動き・様子、生活動作・活動、204097、動作、行動、気持ち,ドロップス/204097おかえりなさい.gif,assets/images/drop_0401.gif
drop_0402,204099,がんばりました,動き・様子,生活動作・活動,がんばりました、んばりました、動き・様子、生活動作・活動、204099、動作、行動、気持ち,ドロップス/204099がんばりました.gif,assets/images/drop_0402.gif
drop_0403,204100,困っています,動き・様子,生活動作・活動,困っています、動き・様子、生活動作・活動、204100、動作、行動、気持ち,ドロップス/204100困っています.gif,assets/images/drop_0403.gif
drop_0404,204102,尋ねる,動き・様子,生活動作・活動,尋ねる、動き・様子、生活動作・活動、204102、動作、行動、気持ち,ドロップス/204102尋ねる.gif,assets/images/drop_0404.gif
drop_0405,204103,どちら?,動き・様子,生活動作・活動,どちら?、動き・様子、生活動作・活動、204103、動作、行動、気持ち,ドロップス/204103どちら？.gif,assets/images/drop_0405.gif
drop_0406,204104,いくら?,動き・様子,生活動作・活動,いくら?、動き・様子、生活動作・活動、204104、動作、行動、気持ち,ドロップス/204104いくら？.gif,assets/images/drop_0406.gif
drop_0407,204105,どこにありますか?,動き・様子,生活動作・活動,どこにありますか?、どこ、ありますか?、動き・様子、生活動作・活動、204105、動作、行動、気持ち,ドロップス/204105どこにありますか？.gif,assets/images/drop_0407.gif
drop_0408,204106,どれ?,動き・様子,生活動作・活動,どれ?、動き・様子、生活動作・活動、204106、動作、行動、気持ち,ドロップス/204106どれ？.gif,assets/images/drop_0408.gif
drop_0409,204107,配膳する,動き・様子,生活動作・活動,配膳する、配膳、動き・様子、生活動作・活動、204107、動作、行動、気持ち,ドロップス/204107配膳する.png,assets/images/drop_0409.png
drop_0410,204108,バケツに水を入れる,動き・様子,生活動作・活動,バケツに水を入れる、バケツ、水、入れる、動き・様子、生活動作・活動、204108、みず、動作、行動、気持ち,ドロップス/204108バケツに水を入れる.png,assets/images/drop_0410.png
drop_0411,204109,ぶつかる,動き・様子,生活動作・活動,ぶつかる、動き・様子、生活動作・活動、204109、動作、行動、気持ち,ドロップス/204109ぶつかる.png,assets/images/drop_0411.png
drop_0412,204110,紹介する,動き・様子,生活動作・活動,紹介する、紹介、動き・様子、生活動作・活動、204110、動作、行動、気持ち,ドロップス/204110紹介する.png,assets/images/drop_0412.png
drop_0413,204111,車椅子に乗る(男子),動き・様子,生活動作・活動,車椅子に乗る(男子)、車椅子に乗る、男子、車椅子、乗る、動き・様子、生活動作・活動、204111、男、おとこ、男性、くるまいす、だんし、メンズ、車いす、だんせい、動作、行動、気持ち,ドロップス/204111車椅子に乗る(男子).png,assets/images/drop_0413.png
drop_0414,204112,車椅子を押してもらう(男性に),動き・様子,生活動作・活動,車椅子を押してもらう(男性に)、車椅子を押してもらう、男性に、車椅子、押してもらう、動き・様子、生活動作・活動、204112、くるまいす、車いす、男、おとこ、男性、男子、動作、行動、気持ち,ドロップス/204112車椅子を押してもらう(男性に).png,assets/images/drop_0414.png
drop_0415,204113,車椅子を押してもらう(女性に),動き・様子,生活動作・活動,車椅子を押してもらう(女性に)、車椅子を押してもらう、女性に、車椅子、押してもらう、動き・様子、生活動作・活動、204113、くるまいす、車いす、おんな、女、女性、女子、動作、行動、気持ち,ドロップス/204113車椅子を押してもらう(女性に).png,assets/images/drop_0415.png
drop_0416,204114,横断歩道をわたる,動き・様子,生活動作・活動,横断歩道をわたる、横断歩道、わたる、動き・様子、生活動作・活動、204114、おうだんほどう、動作、行動、気持ち,ドロップス/204114横断歩道をわたる.png,assets/images/drop_0416.png
drop_0417,204115,ヘルメットをかぶる,動き・様子,生活動作・活動,ヘルメットをかぶる、ヘルメット、かぶる、動き・様子、生活動作・活動、204115、動作、行動、気持ち,ドロップス/204115ヘルメットをかぶる.png,assets/images/drop_0417.png
drop_0418,204116,シートベルトをする(1),動き・様子,生活動作・活動,シートベルトをする(1)、シートベルトをする、1、シートベルト、する、シートベルトを、動き・様子、生活動作・活動、204116、一、いち、動作、行動、気持ち,ドロップス/204116シートベルトをする(1).png,assets/images/drop_0418.png
drop_0419,204117,シートベルトをする(2),動き・様子,生活動作・活動,シートベルトをする(2)、シートベルトをする、2、シートベルト、する、シートベルトを、動き・様子、生活動作・活動、204117、に、二、動作、行動、気持ち,ドロップス/204117シートベルトをする(2).png,assets/images/drop_0419.png
drop_0420,204118,背の順に整列する,動き・様子,生活動作・活動,背の順に整列する、背、順、整列する、背の順に整列、整列、動き・様子、生活動作・活動、204118、動作、行動、気持ち,ドロップス/204118背の順に整列する.png,assets/images/drop_0420.png
drop_0421,204119,前へならえ(1),動き・様子,生活動作・活動,前へならえ(1)、前へならえ、1、前、ならえ、動き・様子、生活動作・活動、204119、まえ、いち、一、動作、行動、気持ち,ドロップス/204119前へならえ(1).png,assets/images/drop_0421.png
drop_0422,204120,前へならえ(2),動き・様子,生活動作・活動,前へならえ(2)、前へならえ、2、前、ならえ、動き・様子、生活動作・活動、204120、まえ、に、二、動作、行動、気持ち,ドロップス/204120前へならえ(2).png,assets/images/drop_0422.png
drop_0423,204121,小さく前へならえ(1),動き・様子,生活動作・活動,小さく前へならえ(1)、小さく前へならえ、1、小さく前、ならえ、動き・様子、生活動作・活動、204121、まえ、いち、前、一、動作、行動、気持ち,ドロップス/204121小さく前へならえ(1).png,assets/images/drop_0423.png
drop_0424,204122,小さく前へならえ(2),動き・様子,生活動作・活動,小さく前へならえ(2)、小さく前へならえ、2、小さく前、ならえ、動き・様子、生活動作・活動、204122、に、まえ、二、前、動作、行動、気持ち,ドロップス/204122小さく前へならえ(2).png,assets/images/drop_0424.png
drop_0425,204123,体育座り(1)(男子),動き・様子,生活動作・活動,体育座り(1)(男子)、体育座り、1、男子、動き・様子、生活動作・活動、204123、男、おとこ、男性、だんし、メンズ、だんせい、いち、一、動作、行動、気持ち,ドロップス/204123体育座り(1)(男子).png,assets/images/drop_0425.png
drop_0426,204124,体育座り(2),動き・様子,生活動作・活動,体育座り(2)、体育座り、2、動き・様子、生活動作・活動、204124、に、二、動作、行動、気持ち,ドロップス/204124体育座り(2).png,assets/images/drop_0426.png
drop_0427,204125,正座をする(1),動き・様子,生活動作・活動,正座をする(1)、正座をする、1、正座、する、正座を、動き・様子、生活動作・活動、204125、一、いち、動作、行動、気持ち,ドロップス/204125正座をする(1).png,assets/images/drop_0427.png
drop_0428,204126,正座をする(2),動き・様子,生活動作・活動,正座をする(2)、正座をする、2、正座、する、正座を、動き・様子、生活動作・活動、204126、に、二、動作、行動、気持ち,ドロップス/204126正座をする(2).png,assets/images/drop_0428.png
drop_0429,204127,のりをつける,動き・様子,生活動作・活動,のりをつける、り、つける、動き・様子、生活動作・活動、204127、動作、行動、気持ち,ドロップス/204127のりをつける.png,assets/images/drop_0429.png
drop_0430,204128,チューブのりをつける,動き・様子,生活動作・活動,チューブのりをつける、チューブ、り、つける、動き・様子、生活動作・活動、204128、動作、行動、気持ち,ドロップス/204128チューブのりをつける.png,assets/images/drop_0430.png
drop_0431,204129,工作のりをつける,動き・様子,生活動作・活動,工作のりをつける、工作、り、つける、動き・様子、生活動作・活動、204129、動作、行動、気持ち,ドロップス/204129工作のりをつける.png,assets/images/drop_0431.png
drop_0432,204130,黒板を拭く,動き・様子,生活動作・活動,黒板を拭く、黒板、拭く、動き・様子、生活動作・活動、204130、動作、行動、気持ち,ドロップス/204130黒板を拭く.png,assets/images/drop_0432.png
drop_0433,204131,おんぶしてもらう(男性に),動き・様子,生活動作・活動,おんぶしてもらう(男性に)、おんぶしてもらう、男性に、動き・様子、生活動作・活動、204131、男、おとこ、男性、男子、動作、行動、気持ち,ドロップス/204131おんぶしてもらう(男性に).png,assets/images/drop_0433.png
drop_0434,204132,おんぶしてもらう(女性に),動き・様子,生活動作・活動,おんぶしてもらう(女性に)、おんぶしてもらう、女性に、動き・様子、生活動作・活動、204132、おんな、女、女性、女子、動作、行動、気持ち,ドロップス/204132おんぶしてもらう(女性に).png,assets/images/drop_0434.png
drop_0435,204133,だっこしてもらう(男性に),動き・様子,生活動作・活動,だっこしてもらう(男性に)、だっこしてもらう、男性に、動き・様子、生活動作・活動、204133、男、おとこ、男性、男子、動作、行動、気持ち,ドロップス/204133だっこしてもらう(男性に).png,assets/images/drop_0435.png
drop_0436,204134,だっこしてもらう(女性に),動き・様子,生活動作・活動,だっこしてもらう(女性に)、だっこしてもらう、女性に、動き・様子、生活動作・活動、204134、おんな、女、女性、女子、動作、行動、気持ち,ドロップス/204134だっこしてもらう(女性に).png,assets/images/drop_0436.png
drop_0437,204135,肩車してもらう(男性に),動き・様子,生活動作・活動,肩車してもらう(男性に)、肩車してもらう、男性に、動き・様子、生活動作・活動、204135、男、おとこ、男性、男子、動作、行動、気持ち,ドロップス/204135肩車してもらう(男性に).png,assets/images/drop_0437.png
drop_0438,204136,肩車してもらう(女性に),動き・様子,生活動作・活動,肩車してもらう(女性に)、肩車してもらう、女性に、動き・様子、生活動作・活動、204136、おんな、女、女性、女子、動作、行動、気持ち,ドロップス/204136肩車してもらう(女性に).png,assets/images/drop_0438.png
drop_0439,204137,高い高いしてもらう(男性に),動き・様子,生活動作・活動,高い高いしてもらう(男性に)、高い高いしてもらう、男性に、動き・様子、生活動作・活動、204137、男、おとこ、男性、男子、動作、行動、気持ち,ドロップス/204137高い高いしてもらう(男性に).png,assets/images/drop_0439.png
drop_0440,204138,高い高いしてもらう(女性に),動き・様子,生活動作・活動,高い高いしてもらう(女性に)、高い高いしてもらう、女性に、動き・様子、生活動作・活動、204138、おんな、女、女性、女子、動作、行動、気持ち,ドロップス/204138高い高いしてもらう(女性に).png,assets/images/drop_0440.png
drop_0441,204139,あいさつ,動き・様子,生活動作・活動,あいさつ、動き・様子、生活動作・活動、204139、挨拶、こんにちは、動作、行動、気持ち,ドロップス/204139あいさつ.png,assets/images/drop_0441.png
drop_0442,204140,いいねえ,動き・様子,生活動作・活動,いいねえ、動き・様子、生活動作・活動、204140、動作、行動、気持ち,ドロップス/204140いいねえ.png,assets/images/drop_0442.png
drop_0443,204141,そうそう,動き・様子,生活動作・活動,そうそう、動き・様子、生活動作・活動、204141、動作、行動、気持ち,ドロップス/204141そうそう.png,assets/images/drop_0443.png
drop_0444,204142,大丈夫,動き・様子,生活動作・活動,大丈夫、動き・様子、生活動作・活動、204142、動作、行動、気持ち,ドロップス/204142大丈夫.png,assets/images/drop_0444.png
drop_0445,204143,なるほど,動き・様子,生活動作・活動,なるほど、動き・様子、生活動作・活動、204143、動作、行動、気持ち,ドロップス/204143なるほど.png,assets/images/drop_0445.png
drop_0446,204144,もう一度,動き・様子,生活動作・活動,もう一度、動き・様子、生活動作・活動、204144、動作、行動、気持ち,ドロップス/204144もう一度.png,assets/images/drop_0446.png
drop_0447,204145,手伝ってください,動き・様子,生活動作・活動,手伝ってください、動き・様子、生活動作・活動、204145、動作、行動、気持ち,ドロップス/204145手伝ってください.png,assets/images/drop_0447.png
drop_0448,204146,ささやく,動き・様子,生活動作・活動,ささやく、ささ、く、動き・様子、生活動作・活動、204146、動作、行動、気持ち,ドロップス/204146ささやく.png,assets/images/drop_0448.png
drop_0449,204147,混ぜる,動き・様子,生活動作・活動,混ぜる、動き・様子、生活動作・活動、204147、動作、行動、気持ち,ドロップス/204147混ぜる.png,assets/images/drop_0449.png
drop_0450,204148,ゴムべらで混ぜる,動き・様子,生活動作・活動,ゴムべらで混ぜる、ゴムべら、混ぜる、動き・様子、生活動作・活動、204148、動作、行動、気持ち,ドロップス/204148ゴムべらで混ぜる.png,assets/images/drop_0450.png
drop_0451,204149,手でこねる,動き・様子,生活動作・活動,手でこねる、手、こねる、動き・様子、生活動作・活動、204149、て、動作、行動、気持ち,ドロップス/204149手でこねる.png,assets/images/drop_0451.png
drop_0452,204150,めん棒で伸ばす(1),動き・様子,生活動作・活動,めん棒で伸ばす(1)、めん棒で伸ばす、1、めん棒、伸ばす、動き・様子、生活動作・活動、204150、一、いち、動作、行動、気持ち,ドロップス/204150めん棒で伸ばす(1).png,assets/images/drop_0452.png
drop_0453,204151,めん棒で伸ばす(2),動き・様子,生活動作・活動,めん棒で伸ばす(2)、めん棒で伸ばす、2、めん棒、伸ばす、動き・様子、生活動作・活動、204151、に、二、動作、行動、気持ち,ドロップス/204151めん棒で伸ばす(2).png,assets/images/drop_0453.png
drop_0454,204152,クッキーの型抜きをする,動き・様子,生活動作・活動,クッキーの型抜きをする、クッキー、型抜き、する、クッキーの型抜きを、動き・様子、生活動作・活動、204152、動作、行動、気持ち,ドロップス/204152クッキーの型抜きをする.png,assets/images/drop_0454.png
drop_0455,204153,はたき掃除をする,動き・様子,生活動作・活動,はたき掃除をする、はたき掃除、する、はたき掃除を、動き・様子、生活動作・活動、204153、動作、行動、気持ち,ドロップス/204153はたき掃除をする.png,assets/images/drop_0455.png
drop_0456,204154,排尿する(男子)(2),動き・様子,生活動作・活動,排尿する(男子)(2)、排尿する、男子、2、排尿、動き・様子、生活動作・活動、204154、男、おとこ、男性、だんし、メンズ、だんせい、に、二、動作、行動、気持ち,ドロップス/204154排尿する(男子)(2).png,assets/images/drop_0456.png
drop_0457,204155,排尿・排便する(女子)(2),動き・様子,生活動作・活動,排尿・排便する(女子)(2)、排尿・排便する、女子、2、排尿、排便する、排尿・排便、排便、動き・様子、生活動作・活動、204155、おんな、女性、女、レディース、じょせい、じょし、に、二、動作、行動、気持ち,ドロップス/204155排尿・排便する(女子)(2).png,assets/images/drop_0457.png
drop_0458,204156,布を染める,動き・様子,生活動作・活動,布を染める、布、染める、動き・様子、生活動作・活動、204156、動作、行動、気持ち,ドロップス/204156布を染める.png,assets/images/drop_0458.png
drop_0459,204157,採点する,動き・様子,生活動作・活動,採点する、採点、動き・様子、生活動作・活動、204157、動作、行動、気持ち,ドロップス/204157採点する.png,assets/images/drop_0459.png
drop_0460,204158,鑑賞する,動き・様子,生活動作・活動,鑑賞する、鑑賞、動き・様子、生活動作・活動、204158、動作、行動、気持ち,ドロップス/204158鑑賞する.png,assets/images/drop_0460.png
drop_0461,204159,コタツに入る,動き・様子,生活動作・活動,コタツに入る、コタツ、入る、動き・様子、生活動作・活動、204159、動作、行動、気持ち,ドロップス/204159コタツに入る.png,assets/images/drop_0461.png
drop_0462,204160,シャンプーを手にとる,動き・様子,生活動作・活動,シャンプーを手にとる、シャンプー、手、る、動き・様子、生活動作・活動、204160、て、動作、行動、気持ち,ドロップス/204160シャンプーを手にとる.png,assets/images/drop_0462.png
drop_0463,204161,リンスを手にとる,動き・様子,生活動作・活動,リンスを手にとる、リンス、手、る、動き・様子、生活動作・活動、204161、て、動作、行動、気持ち,ドロップス/204161リンスを手にとる.png,assets/images/drop_0463.png
drop_0464,204162,バスに乗り遅れる,動き・様子,生活動作・活動,バスに乗り遅れる、バス、乗り遅れる、動き・様子、生活動作・活動、204162、動作、行動、気持ち,ドロップス/204162バスに乗り遅れる.png,assets/images/drop_0464.png
drop_0465,204163,握手(1),動き・様子,生活動作・活動,握手(1)、握手、1、動き・様子、生活動作・活動、204163、一、いち、動作、行動、気持ち,ドロップス/204163握手(1).png,assets/images/drop_0465.png
drop_0466,204164,握手(2),動き・様子,生活動作・活動,握手(2)、握手、2、動き・様子、生活動作・活動、204164、に、二、動作、行動、気持ち,ドロップス/204164握手(2).png,assets/images/drop_0466.png
drop_0467,204165,ハイタッチ,動き・様子,生活動作・活動,ハイタッチ、動き・様子、生活動作・活動、204165、動作、行動、気持ち,ドロップス/204165ハイタッチ.png,assets/images/drop_0467.png
drop_0468,204166,えいえいおー(1),動き・様子,生活動作・活動,えいえいおー(1)、えいえいおー、1、動き・様子、生活動作・活動、204166、一、いち、動作、行動、気持ち,ドロップス/204166えいえいおー(1).png,assets/images/drop_0468.png
drop_0469,204167,えいえいおー(2),動き・様子,生活動作・活動,えいえいおー(2)、えいえいおー、2、動き・様子、生活動作・活動、204167、に、二、動作、行動、気持ち,ドロップス/204167えいえいおー(2).png,assets/images/drop_0469.png
drop_0470,204168,わかる(2)(わかった),動き・様子,生活動作・活動,わかる(2)(わかった)、わかる、2、わかった、動き・様子、生活動作・活動、204168、に、二、動作、行動、気持ち,ドロップス/204168わかる(2)(わかった).png,assets/images/drop_0470.png
drop_0471,204169,できる(できた),動き・様子,生活動作・活動,できる(できた)、できる、できた、きる、動き・様子、生活動作・活動、204169、着る、切る、動作、行動、気持ち,ドロップス/204169できる(できた).png,assets/images/drop_0471.png
drop_0472,204170,会話する,動き・様子,生活動作・活動,会話する、会話、動き・様子、生活動作・活動、204170、動作、行動、気持ち,ドロップス/204170会話する.png,assets/images/drop_0472.png
drop_0473,204171,黒板消しクリーナーをかける,動き・様子,生活動作・活動,黒板消しクリーナーをかける、黒板消しクリーナー、かける、動き・様子、生活動作・活動、204171、動作、行動、気持ち,ドロップス/204171黒板消しクリーナーをかける.png,assets/images/drop_0473.png
drop_0474,204172,手をつなぐ,動き・様子,生活動作・活動,手をつなぐ、手、つなぐ、動き・様子、生活動作・活動、204172、て、動作、行動、気持ち,ドロップス/204172手をつなぐ.png,assets/images/drop_0474.png
drop_0475,204173,手をつなぐ(男子と男子),動き・様子,生活動作・活動,手をつなぐ(男子と男子)、手をつなぐ、男子と男子、手、つなぐ、動き・様子、生活動作・活動、204173、て、男、おとこ、男性、男子、動作、行動、気持ち,ドロップス/204173手をつなぐ(男子と男子).png,assets/images/drop_0475.png
drop_0476,204174,手をつなぐ(女子と女子),動き・様子,生活動作・活動,手をつなぐ(女子と女子)、手をつなぐ、女子と女子、手、つなぐ、動き・様子、生活動作・活動、204174、て、おんな、女、女性、女子、動作、行動、気持ち,ドロップス/204174手をつなぐ(女子と女子).png,assets/images/drop_0476.png
drop_0477,204175,手をつなぐ(女子と男子),動き・様子,生活動作・活動,手をつなぐ(女子と男子)、手をつなぐ、女子と男子、手、つなぐ、動き・様子、生活動作・活動、204175、て、おんな、男、おとこ、男性、男子、女性、女、女子、動作、行動、気持ち,ドロップス/204175手をつなぐ(女子と男子).png,assets/images/drop_0477.png
drop_0478,204176,先生と手をつなぐ(男子と先生男性),動き・様子,生活動作・活動,先生と手をつなぐ(男子と先生男性)、先生と手をつなぐ、男子と先生男性、先生、手、つなぐ、動き・様子、生活動作・活動、204176、せんせい、教員、て、教師、男、おとこ、男性、男子、動作、行動、気持ち,ドロップス/204176先生と手をつなぐ(男子と先生男性).png,assets/images/drop_0478.png
drop_0479,204177,先生と手をつなぐ(男子と先生女性),動き・様子,生活動作・活動,先生と手をつなぐ(男子と先生女性)、先生と手をつなぐ、男子と先生女性、先生、手、つなぐ、動き・様子、生活動作・活動、204177、せんせい、教員、て、教師、おんな、男、おとこ、男性、男子、女性、女、女子、動作、行動、気持ち,ドロップス/204177先生と手をつなぐ(男子と先生女性).png,assets/images/drop_0479.png
drop_0480,204178,先生と手をつなぐ(女子と先生男性),動き・様子,生活動作・活動,先生と手をつなぐ(女子と先生男性)、先生と手をつなぐ、女子と先生男性、先生、手、つなぐ、動き・様子、生活動作・活動、204178、せんせい、教員、て、教師、おんな、男、おとこ、男性、男子、女性、女、女子、動作、行動、気持ち,ドロップス/204178先生と手をつなぐ(女子と先生男性).png,assets/images/drop_0480.png
drop_0481,204179,先生と手をつなぐ(女子と先生女性),動き・様子,生活動作・活動,先生と手をつなぐ(女子と先生女性)、先生と手をつなぐ、女子と先生女性、先生、手、つなぐ、動き・様子、生活動作・活動、204179、せんせい、教員、て、教師、おんな、女、女性、女子、動作、行動、気持ち,ドロップス/204179先生と手をつなぐ(女子と先生女性).png,assets/images/drop_0481.png
drop_0482,204180,車を運転する(1),動き・様子,生活動作・活動,車を運転する(1)、車を運転する、1、車、運転する、車を運転、運転、動き・様子、生活動作・活動、204180、くるま、自動車、一、いち、動作、行動、気持ち,ドロップス/204180車を運転する(1).png,assets/images/drop_0482.png
drop_0483,204181,車を運転する(2),動き・様子,生活動作・活動,車を運転する(2)、車を運転する、2、車、運転する、車を運転、運転、動き・様子、生活動作・活動、204181、くるま、自動車、に、二、動作、行動、気持ち,ドロップス/204181車を運転する(2).png,assets/images/drop_0483.png
drop_0484,204182,準備体操(水着)(男子),動き・様子,生活動作・活動,準備体操(水着)(男子)、準備体操、水着、男子、動き・様子、生活動作・活動、204182、男、おとこ、男性、だんし、メンズ、だんせい、動作、行動、気持ち,ドロップス/204182準備体操(水着)(男子).png,assets/images/drop_0484.png
drop_0485,204183,準備体操(水着)(女子),動き・様子,生活動作・活動,準備体操(水着)(女子)、準備体操、水着、女子、動き・様子、生活動作・活動、204183、おんな、女性、女、レディース、じょせい、じょし、動作、行動、気持ち,ドロップス/204183準備体操(水着)(女子).png,assets/images/drop_0485.png
drop_0486,204184,シャワーを浴びる(水着)(男子),動き・様子,生活動作・活動,シャワーを浴びる(水着)(男子)、シャワーを浴びる、水着、男子、シャワー、浴びる、動き・様子、生活動作・活動、204184、男、おとこ、男性、だんし、メンズ、だんせい、動作、行動、気持ち,ドロップス/204184シャワーを浴びる(水着)(男子).png,assets/images/drop_0486.png
drop_0487,204185,シャワーを浴びる(水着)(女子),動き・様子,生活動作・活動,シャワーを浴びる(水着)(女子)、シャワーを浴びる、水着、女子、シャワー、浴びる、動き・様子、生活動作・活動、204185、おんな、女性、女、レディース、じょせい、じょし、動作、行動、気持ち,ドロップス/204185シャワーを浴びる(水着)(女子).png,assets/images/drop_0487.png
drop_0488,204186,ハンカチを口に当てる,動き・様子,生活動作・活動,ハンカチを口に当てる、ハンカチ、口、当てる、動き・様子、生活動作・活動、204186、くち、マウス、動作、行動、気持ち,ドロップス/204186ハンカチを口に当てる.png,assets/images/drop_0488.png
drop_0489,204187,机の下にもぐる,動き・様子,生活動作・活動,机の下にもぐる、机、下、もぐる、動き・様子、生活動作・活動、204187、した、つくえ、テーブル、動作、行動、気持ち,ドロップス/204187机の下にもぐる.png,assets/images/drop_0489.png
drop_0490,204188,逃げる,動き・様子,生活動作・活動,逃げる、動き・様子、生活動作・活動、204188、動作、行動、気持ち,ドロップス/204188逃げる.png,assets/images/drop_0490.png
drop_0491,204189,iPhone・iPodを充電する,動き・様子,生活動作・活動,iPhone・iPodを充電する、iPhone、iPod、充電する、iPhone・iPodを充電、充電、動き・様子、生活動作・活動、204189、動作、行動、気持ち,ドロップス/204189iPhone・iPodを充電する.png,assets/images/drop_0491.png
drop_0492,204192,あぐら座りをする,動き・様子,生活動作・活動,あぐら座りをする、あぐら座り、する、あぐら座りを、動き・様子、生活動作・活動、204192、動作、行動、気持ち,ドロップス/204192あぐら座りをする.png,assets/images/drop_0492.png
drop_0493,204193,水着で歩く,動き・様子,生活動作・活動,水着で歩く、水着、歩く、動き・様子、生活動作・活動、204193、あるく、動作、行動、気持ち,ドロップス/204193水着で歩く.png,assets/images/drop_0493.png
drop_0494,204194,水着で走る,動き・様子,生活動作・活動,水着で走る、水着、走る、動き・様子、生活動作・活動、204194、はしる、マラソン、動作、行動、気持ち,ドロップス/204194水着で走る.png,assets/images/drop_0494.png
drop_0495,204195,水着で転ぶ,動き・様子,生活動作・活動,水着で転ぶ、水着、転ぶ、動き・様子、生活動作・活動、204195、動作、行動、気持ち,ドロップス/204195水着で転ぶ.png,assets/images/drop_0495.png
drop_0496,204196,プールに入る,動き・様子,生活動作・活動,プールに入る、プール、入る、動き・様子、生活動作・活動、204196、水泳、すいえい、動作、行動、気持ち,ドロップス/204196プールに入る.png,assets/images/drop_0496.png
drop_0497,204197,プールに飛び込む(1),動き・様子,生活動作・活動,プールに飛び込む(1)、プールに飛び込む、1、プール、飛び込む、動き・様子、生活動作・活動、204197、水泳、すいえい、一、いち、動作、行動、気持ち,ドロップス/204197プールに飛び込む(1).png,assets/images/drop_0497.png
drop_0498,204198,プールに飛び込む(2),動き・様子,生活動作・活動,プールに飛び込む(2)、プールに飛び込む、2、プール、飛び込む、動き・様子、生活動作・活動、204198、水泳、すいえい、に、二、動作、行動、気持ち,ドロップス/204198プールに飛び込む(2).png,assets/images/drop_0498.png
drop_0499,204199,プールに落とす,動き・様子,生活動作・活動,プールに落とす、プール、落、す、動き・様子、生活動作・活動、204199、水泳、すいえい、動作、行動、気持ち,ドロップス/204199プールに落とす.png,assets/images/drop_0499.png
drop_0500,204200,ダンゴムシのポーズ,動き・様子,生活動作・活動,ダンゴムシのポーズ、ダンゴムシ、ポーズ、動き・様子、生活動作・活動、204200、動作、行動、気持ち,ドロップス/204200ダンゴムシのポーズ.png,assets/images/drop_0500.png
drop_0501,204201,目と口を開く,動き・様子,生活動作・活動,目と口を開く、目、口、開く、動き・様子、生活動作・活動、204201、アイ、くち、め、マウス、動作、行動、気持ち,ドロップス/204201目と口を開く.png,assets/images/drop_0501.png
drop_0502,300000,1飲食物(枠線あり),飲食物,飲食物,1飲食物(枠線あり)、1飲食物、飲食物、枠線あり、300000、いち、線あり、１、ふちあり、一、食事、食べる、飲む,ドロップス/300000_1飲食物(枠線あり).gif,assets/images/drop_0502.gif
drop_0503,300000,2飲食物(枠線なし),飲食物,飲食物,2飲食物(枠線なし)、2飲食物、飲食物、枠線なし、300000、に、線なし、ふちなし、二、２、食事、食べる、飲む,ドロップス/300000_2飲食物(枠線なし).gif,assets/images/drop_0503.gif
drop_0504,301001,食事・洋食,飲食物,食べ物,食事・洋食、食事、洋食、飲食物、食べ物、301001、食べる、たべる、たべもの、料理、飲む,ドロップス/301001食事・洋食.gif,assets/images/drop_0504.gif
drop_0505,301002,ご飯,飲食物,食べ物,ご飯、飲食物、食べ物、301002、ごはん、ライス、白米、たべもの、料理、食事、食べる、飲む,ドロップス/301002ご飯.gif,assets/images/drop_0505.gif
drop_0506,301003,お弁当,飲食物,食べ物,お弁当、飲食物、食べ物、301003、べんとう、たべもの、料理、食事、食べる、飲む,ドロップス/301003お弁当.gif,assets/images/drop_0506.gif
drop_0507,301004,おにぎり,飲食物,食べ物,おにぎり、お、ぎり、飲食物、食べ物、301004、にぎりめし、たべもの、料理、食事、食べる、飲む,ドロップス/301004おにぎり.gif,assets/images/drop_0507.gif
drop_0508,301005,野菜(総称),飲食物,食べ物,野菜(総称)、野菜、総称、飲食物、食べ物、301005、やさい、たべもの、料理、食事、食べる、飲む,ドロップス/301005野菜(総称).gif,assets/images/drop_0508.gif
drop_0509,301006,パン,飲食物,食べ物,パン、飲食物、食べ物、301006、ブレッド、たべもの、料理、食事、食べる、飲む,ドロップス/301006パン.gif,assets/images/drop_0509.gif
drop_0510,301007,ケーキ,飲食物,食べ物,ケーキ、飲食物、食べ物、301007、スイーツ、たべもの、料理、食事、食べる、飲む,ドロップス/301007ケーキ.gif,assets/images/drop_0510.gif
